"dcas_bbl","dcas_hnum","display_hnum","dcas_sname","sname_1b","parcel_name","display_name","agency","primary_use_code","primary_use_text","reviewed"
"4077230001",,"",,,"IS 74 & PLAYGROUND","IS 74 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4077230001",,"",,,"IS 74 & PLAYGROUND","IS 74 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"4077530001","75-25","75-25","BELL BOULEVARD","BELL BOULEVARD","PS 205 & PLAYGROUND (JOP)","PS 205 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4077530001","75-25","75-25","BELL BOULEVARD","BELL BOULEVARD","PS 205 & PLAYGROUND (JOP)","PS 205 AND PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"4077740165","218-12","218-12","HARTLAND AVENUE","HARTLAND AVENUE","PS 188 & PLAYGROUND","PS 188 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4078700072","74-20","74-20","COMMONWEALTH BOULEVARD","COMMONWEALTH BOULEVARD","HS OF TEACHING  LIB ARTS & SCI","HS OF TEACHING  LIB ARTS AND SCI","EDUC","200","EDUCATIONAL FACILITY",
"4079300002","230-17","230-17","HILLSIDE AVENUE","HILLSIDE AVENUE","M. VAN BUREN HS & ATHLTC FLD","M. VAN BUREN HS AND ATHLTC FLD","EDUC","213","ACADEMIC HIGH SCHOOL",
"4079540139",,"","88 AVENUE","88 AVENUE","88TH AVE","88TH AVENUE","DOT","880","ROAD/HIGHWAY",
"4079550002","86-35","86-35","235 COURT","235 COURT","PS 18 & PLAYGROUND (JOP)","PS 18 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4079550002","86-35","86-35","235 COURT","235 COURT","PS 18 & PLAYGROUND (JOP)","PS 18 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"4080820285","40-20","40-20","235 STREET","235 STREET","PS 98 & PLAYGROUND","PS 98 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4081010009","42-01","42-01","DOUGLASTON PARKWAY","DOUGLASTON PARKWAY","CATHERINE TURNER RICHARDSON PK","CATHERINE TURNER RICHARDSON PARK","PARKS","440","PARK",
"4081350029","41-77","41-77","LITTLE NECK PARKWAY","LITTLE NECK PARKWAY","PS 94 & PLAYGROUND","PS 94 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4082210012","51-60","51-60","MARATHON PARKWAY","MARATHON PARKWAY","JHS 67 & PLAYGROUND (JOP)","JHS 67 AND PLAYGROUND (JOP)","EDUC","212","INTERMEDIATE SCHOOL",
"4082210012","51-60","51-60","MARATHON PARKWAY","MARATHON PARKWAY","JHS 67 & PLAYGROUND (JOP)","JHS 67 AND PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"4082760620","57-40","57-40","MARATHON PARKWAY","MARATHON PARKWAY","PS 221 & PLAYGROUND","PS 221 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4083610001","61-25","61-25","MARATHON PARKWAY","MARATHON PARKWAY","PS 811 (OLD PS 187-CMHC)&PLYGD","PS 811 (OLD PS 187-CMHC) AND PLAYGROUND","EDUC","216","SPECIAL EDUCATION SCHOOL",
"4083610001","61-25","61-25","MARATHON PARKWAY","MARATHON PARKWAY","PS 811 (OLD PS 187-CMHC)&PLYGD","PS 811 (OLD PS 187-CMHC) AND PLAYGROUND","PARKS","431","PLAYGROUND",
"4084010375","252-12","252-12","72 AVENUE","72 AVENUE","PS 186 & PLAYGROUND (JOP)","PS 186 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4084010375","252-12","252-12","72 AVENUE","72 AVENUE","PS 186 & PLAYGROUND (JOP)","PS 186 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"4086160001","248-05","248-05","86 AVENUE","86 AVENUE","PS 133 & PLAYGROUND (JOP)","PS 133 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4086160001","248-05","248-05","86 AVENUE","86 AVENUE","PS 133 & PLAYGROUND (JOP)","PS 133 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"4087170001","80-51","80-51","261 STREET","261 STREET","PS 115 & PLAYGROUND (JOP)","PS 115 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4087170001","80-51","80-51","261 STREET","261 STREET","PS 115 & PLAYGROUND (JOP)","PS 115 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"4087310004","81-14","81-14","257 STREET","257 STREET","JHS 172 & PLAYGROUND","JHS 172 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4087310004","81-14","81-14","257 STREET","257 STREET","JHS 172 & PLAYGROUND","JHS 172 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"4088010014","85-15","85-15","258 STREET","258 STREET","PS 191 & PLAYGROUND","PS 191 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4088550020","85-52","85-52","85 STREET","85 STREET","PS 97 & PLAYGROUND","PS 97 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4089290058","91-02","91-02","88 AVENUE","88 AVENUE","PS 60  MINI-SCHOOL & PLAYGRND","PS 60  MINI-SCHOOL AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4090530014","82-01","82-01","101 AVENUE","101 AVENUE","PS 64 & PLAYGROUND..(JOP)","PS 64 AND PLAYGROUND..(JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4090530014","82-01","82-01","101 AVENUE","101 AVENUE","PS 64 & PLAYGROUND..(JOP)","PS 64 AND PLAYGROUND..(JOP)","PARKS","431","PLAYGROUND",
"4090670001","93-11","93-11","101 AVENUE","101 AVENUE","IS 210 & PLAYGROUND","IS 210 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4091360225",,"","SUTTER AVENUE","SUTTER AVENUE","CORNER OF 77TH ST & SUTTER AVE","CORNER OF 77TH ST AND SUTTER AVENUE","DOT","880","ROAD/HIGHWAY",
"4091550025","90-15","90-15","SUTTER AVENUE","SUTTER AVENUE","PS 63 & PLAYGROUND","PS 63 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4091830001","85-11","85-11","102 STREET","102 STREET","PS 66 & PLAYGROUND","PS 66 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4092040028","86-50","86-50","109 STREET","109 STREET","PS 90 & PLAYGROUND","PS 90 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4092260057","86-02","86-02","114 STREET","114 STREET","PS 56 & PLGD (OLD R HILL ANX)","PS 56 AND PLAYGROUND (OLD R HILL ANX)","EDUC","211","ELEMENTARY SCHOOL",
"4092800001","86-02","86-02","127 STREET","127 STREET","PS 54 & PLAYGROUND","PS 54 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4093210001","89-30","89-30","114 STREET","114 STREET","RICHMOND HILL HS & PLAYGROUND","RICHMOND HILL HS AND PLAYGROUND","EDUC","213","ACADEMIC HIGH SCHOOL",
"4093270021","87-34","87-34","118 STREET","118 STREET","NYCPD 102ND PRECINCT","NYPD 102ND PRECINCT","NYPD","500","PUBLIC SAFETY FACILITY",
"4093380086","8727","8727","130 STREET","130 STREET","IND  RTE 131-D QNS.LN.RT 133","IND  RTE 131-D QUEENS.LN.RT 133","MTA","861","TRANSIT WAY",
"4093580029",,"","90 AVENUE","90 AVENUE","IND RT.131-SO.QNS.LINE RT.133","IND RT.131-SO.QUEENS.LINE RT.133","MTA","861","TRANSIT WAY",
"4094100001","97-25","97-25","108 STREET","108 STREET","PS 62 & PLAYGROUND","PS 62 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4094370060",,"","ATLANTIC AVENUE","ATLANTIC AVENUE","LT FRANK J MCCONNEL PK (Q-217)","LT FRANK J MCCONNEL PARK (Q-217)","PARKS","440","PARK",
"4094770001","131-10","131-10","97 AVENUE","97 AVENUE","PS 55 & PLAYGROUND","PS 55 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4095050061","103-51","103-51","101 STREET","101 STREET","P.D. 106TH PCT STATION HOUSE","P.D. 106TH PRECINCT STATION HOUSE","NYPD","510","POLICE STATION",
"4095400002","101-01","101-01","ROCKAWAY BOULEVARD","ROCKAWAY BOULEVARD","JOHN ADAMS HS & ATHLETIC FIELD","JOHN ADAMS HS AND ATHLETIC FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"4095400070",,"","103 STREET","103 STREET","JOHN ADAMS HIGHSCHOOL PLGD","JOHN ADAMS HIGHSCHOOL PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"4096840008","88-02","88-02","144 STREET","144 STREET","PS 82 & PLAYGROUND","PS 82 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4097230150","84-15","84-15","143 STREET","143 STREET","PS 117 & PLAYGROUND","PS 117 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4097240173","85-05","85-05","144 STREET","144 STREET","JHS 217 & PLAYGROUND (JOP)","JHS 217 AND PLAYGROUND (JOP)","EDUC","212","INTERMEDIATE SCHOOL",
"4097240173","85-05","85-05","144 STREET","144 STREET","JHS 217 & PLAYGROUND (JOP)","JHS 217 AND PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"4097740001","87-41","87-41","PARSONS BOULEVARD","PARSONS BOULEVARD","PS 86 HILLCREST HS & ATH FIELD","PS 86 HILLCREST HS AND ATH FIELD","EDUC","200","EDUCATIONAL FACILITY",
"4097990027","168-02","168-02","91 AVENUE","91 AVENUE","103RD POLICE PCT. STA. HOUSE","103RD POLICE PRECINCT STA. HOUSE","NYPD","510","POLICE STATION",
"4098580100","167-01","167-01","GOTHIC DRIVE","GOTHIC DRIVE","JAMAICA HS & ATHLETIC FIELD","JAMAICA HS AND ATHLETIC FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"4098670002","165-65","165-65","84 AVENUE","84 AVENUE","T EDISON VOC HS ATH FLD& PLYGD","T EDISON VOC HS ATH FLD AND  PLAYGROUND","EDUC","214","VOCATIONAL HIGH SCHOOL",
"4098670002","165-65","165-65","84 AVENUE","84 AVENUE","T EDISON VOC HS ATH FLD& PLYGD","T EDISON VOC HS ATH FLD AND  PLAYGROUND","PARKS","440","PARK",
"4098750001","83-02","83-02","172 STREET","172 STREET","PS 131 & PLAYGROUND","PS 131 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4099140001","179-01","179-01","90 AVENUE","90 AVENUE","PS 95 & PLAYGROUND","PS 95 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4099190006","88-15","88-15","182 STREET","182 STREET","IS 238 & PLAYGROUND","IS 238 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4099810015","9127","9127","138 PLACE","138 PLACE","ROUTE 131-D.SUBWAY PUMPING STA","ROUTE 131-D.SUBWAY PUMPING STATION","MTA","861","TRANSIT WAY",
"4099860070","91-20","91-20","146 STREET","146 STREET","ARCHER AVE. STATION PLZA STG1","ARCHER AVENUE STATION PLZA STG1","DOT","1510","NO USE-NON RESIDENTIAL STRUCTURESE",
"4099860073","91-24","91-24","146 STREET","146 STREET","ARCHER AVE. STATION PLZA STG1","ARCHER AVENUE STATION PLZA STG1","DOT","1510","NO USE-NON RESIDENTIAL STRUCTURESE",
"4099900005","137-10","137-10","94 AVENUE","94 AVENUE","FUT GATEWAY PK/ATLANTIC AV ROW","FUT GATEWAY PK/ATLANTIC AVENUE ROW","DOT","880","ROAD/HIGHWAY",
"4099900005","137-10","137-10","94 AVENUE","94 AVENUE","FUT GATEWAY PK/ATLANTIC AV ROW","FUT GATEWAY PK/ATLANTIC AVENUE ROW","DSBS","852","RAIL LINE",
"4099900005","137-10","137-10","94 AVENUE","94 AVENUE","FUT GATEWAY PK/ATLANTIC AV ROW","FUT GATEWAY PK/ATLANTIC AVENUE ROW","PARKS","1520","NO USE-VACANT LAND",
"4099900034","137-44","137-44","94 AVENUE","94 AVENUE","FUT GATEWAY PK/ATLANTIC AV EXT","FUT GATEWAY PK/ATLANTIC AVENUE EXT","DOT","880","ROAD/HIGHWAY",
"4099900034","137-44","137-44","94 AVENUE","94 AVENUE","FUT GATEWAY PK/ATLANTIC AV EXT","FUT GATEWAY PK/ATLANTIC AVENUE EXT","PARKS","474","UNDEVELOPED OPEN SPACE",
"4099900046","137-43","137-43","95 AVENUE","95 AVENUE","FUT GATEWAY PK/ATLANTIC AV EXT","FUT GATEWAY PK/ATLANTIC AVENUE EXT","DOT","880","ROAD/HIGHWAY",
"4099900046","137-43","137-43","95 AVENUE","95 AVENUE","FUT GATEWAY PK/ATLANTIC AV EXT","FUT GATEWAY PK/ATLANTIC AVENUE EXT","PARKS","474","UNDEVELOPED OPEN SPACE",
"4100240001","145-03","145-03","LIBERTY AVENUE","LIBERTY AVENUE","PS 50 PLAYGROUND & MINI SCHOOL","PS 50 PLAYGROUND AND MINI SCHOOL","EDUC","211","ELEMENTARY SCHOOL",
"4100240012","143-26","143-26","101 AVENUE","101 AVENUE","PS 50 & PLAYGROUND","PS 50 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4100370001",,"","106 AVENUE","106 AVENUE","NORELLI HARGREAVES PLGD","NORELLI HARGREAVES PLAYGROUND","PARKS","440","PARK",
"4100940020","150-10","150-10","151 STREET","151 STREET","BED OF ARCHER AVE","BED OF ARCHER AVENUE","DOT","880","ROAD/HIGHWAY",
"4100940097",,"","150 STREET","150 STREET","BED OF ARCHER AVE","BED OF ARCHER AVENUE","DOT","880","ROAD/HIGHWAY",
"4100970010","153-10","153-10","JAMAICA AVENUE","JAMAICA AVENUE","JAMAICA CTR. FOR ARTS & LEARN","JAMAICA CTR. FOR ARTS AND LEARN","CULT","320","THEATER",
"4101020010","16224","16224","JAMAICA AVENUE","JAMAICA AVENUE","FORMER J.KURTZ &SONS STORE BLD","FORMER J.KURTZ  AND SONS STORE BLD","PROB","120","AGENCY OFFICE",
"4101110201","155-02","155-02","LIBERTY AVENUE","LIBERTY AVENUE","SO  JAMAICA-IN-PLACE INDUST PK","SO  JAMAICA-IN-PLACE INSUSTRIAL PARK","DCAS","1900","IN USE-TENANTED",
"4101110201","155-02","155-02","LIBERTY AVENUE","LIBERTY AVENUE","SO  JAMAICA-IN-PLACE INDUST PK","SO  JAMAICA-IN-PLACE INSUSTRIAL PARK","HPD","1500","NO USE",
"4101250033","106-44","106-44","159 STREET","159 STREET","SOUTH JAMAICA 1 HOUSES & SNR C","SOUTH JAMAICA 1 HOUSES AND SNR C","NYCHA","590","OTHER PUBLIC SAFETY FACILITY",
"4101440042","155-02","155-02","108 AVENUE","108 AVENUE","PS 48 & PLAYGROUND","PS 48 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4101510116","9218","9218","JAMAICA AVENUE","JAMAICA AVENUE","164 ST & 92 AVE PROCEEDING","164 ST AND 92 AVENUE PROCEEDING","DOT","880","ROAD/HIGHWAY",
"4101550029","165-15","165-15","ARCHER AVENUE","ARCHER AVENUE","C. DREW ELC 3 & T. JACKSON SC","C. DREW ELC 3 AND T. JACKSON SC","ACS","751","DAY CARE CENTER",
"4101550029","165-15","165-15","ARCHER AVENUE","ARCHER AVENUE","C. DREW ELC 3 & T. JACKSON SC","C. DREW ELC 3 AND T. JACKSON SC","AGING","752","SENIOR CENTER",
"4101780001","108-35","108-35","167 STREET","167 STREET","JHS 8 & PLAYGROUND","JHS 8 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4101780001","108-35","108-35","167 STREET","167 STREET","JHS 8 & PLAYGROUND","JHS 8 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"4102060037","111-14","111-14","169 STREET","169 STREET","FHA REPOSSESSED HSES GROUP 2","FHA REPOSSESSED HOUSES GROUP 2","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"4102500001","107-25","107-25","WREN PLACE","WREN PLACE","PS 116 & PLAYGROUND","PS 116 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4103350032","106-36","106-36","180 STREET","180 STREET","BWSO QNS WTR/SWR REPAIR YARD","BWSO QUEENS WTR/SWR REPAIR YARD","DEP","940","COMBINED MAINTENANCE/STORAGE FACILITY",
"4104470007","191-02","191-02","90 AVENUE","90 AVENUE","PS 35 & PLAYGROUND","PS 35 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4106260001","213-10","213-10","92 AVENUE","92 AVENUE","JHS 109 & PLAYGROUND","JHS 109 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4107370001","92-08","92-08","222 STREET","222 STREET","P.D. 105TH PCT. STATION HOUSE","P.D. 105TH PRECINCT STATION HOUSE","NYPD","510","POLICE STATION",
"4107560001","91-37","91-37","222 STREET","222 STREET","PS 33 & PLAYGROUND","PS 33 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4108070040",,"","99 AVENUE","99 AVENUE","PART OF HEMPSTEAD AVE ON RAMP","PART OF HEMPSTEAD AVENUE ON RAMP","DOT","880","ROAD/HIGHWAY",
"4108760008",,"","100 AVENUE","100 AVENUE","100TH AVE","100TH AVENUE","DOT","880","ROAD/HIGHWAY",
"4109060001",,"","109 AVENUE & 203 STREET","203 STREET","PS 134 & MINI-SCHOOL (TRK4)","PS 134 AND MINI-SCHOOL (TRK4)","EDUC","200","EDUCATIONAL FACILITY",
"4109260050","190-20","190-20","109 ROAD","109 ROAD","PS 118 & PLAYGROUND","PS 118 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4110180021","201-15","201-15","115 AVENUE","115 AVENUE","PS 136 & PLAYRGROUND","PS 136 AND PLAYRGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4110490001","207-01","207-01","116 AVENUE","116 AVENUE","ANDREW JACKSON HS & ATH FIELD","ANDREW JACKSON HS AND ATH FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"4111510081","104-12","104-12","SPRINGFIELD BOULEVARD","SPRINGFIELD BOULEVARD","PS 34 MINI SCHOOL & PLAYGROUND","PS 34 MINI SCHOOL AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4113000001","218-01","218-01","116 AVENUE","116 AVENUE","PS 147  MINI-SCH & PLGD (JOP)","PS 147  MINI-SCH AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4113000001","218-01","218-01","116 AVENUE","116 AVENUE","PS 147  MINI-SCH & PLGD (JOP)","PS 147  MINI-SCH AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"4113430017",,"","81 STREET","81 STREET","JOSEPH P ADDABBO MEMORIAL PK","JOSEPH P ADDABBO MEMORIAL PARK","PARKS","440","PARK",
"4113430030",,"","80 STREET","80 STREET","JOSEPH P ADDABBO MEMORIAL PK","JOSEPH P ADDABBO MEMORIAL PARK","PARKS","440","PARK",
"4113430036",,"","80 STREET","80 STREET","JOSEPH P ADDABBO MEMORIAL PK","JOSEPH P ADDABBO MEMORIAL PARK","PARKS","440","PARK",
"4113540114",,"","SUTTER AVENUE","SUTTER AVENUE","SUTTER AVE SIDEWALK","SUTTER AVENUE SIDEWALK","DOT","880","ROAD/HIGHWAY",
"4113610060",,"","SUNRISE HIGHWAY","SUNRISE HIGHWAY","S CONDUIT AVE","S CONDUIT AVENUE","DOT","880","ROAD/HIGHWAY",
"4113610160",,"","LINDEN BOULEVARD","LINDEN BOULEVARD","S CONDUIT AVE","S CONDUIT AVENUE","DOT","880","ROAD/HIGHWAY",
"4114030001","138-30","138-30","LAFAYETTE STREET","LAFAYETTE STREET","JHS 202 & PLAYGROUND (JOP)","JHS 202 AND PLAYGROUND (JOP)","EDUC","212","INTERMEDIATE SCHOOL",
"4114030001","138-30","138-30","LAFAYETTE STREET","LAFAYETTE STREET","JHS 202 & PLAYGROUND (JOP)","JHS 202 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"4114450001","153-23","153-23","83 STREET","83 STREET","PS 232 &PLAYGROUND (JOP)","PS 232  AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"4114450001","153-23","153-23","83 STREET","83 STREET","PS 232 &PLAYGROUND (JOP)","PS 232  AND PLAYGROUND (JOP)","PARKS","440","PARK",
"4114750011","108-10","108-10","109 AVENUE","109 AVENUE","PS 108 & PLAYGROUND","PS 108 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4115880080",,"","CROSS BAY BOULE","CROSS BAY BOULE","PK STRIP ALONG SO CONDUIT AVE","PARK STRIP ALONG SO CONDUIT AVENUE","PARKS","420","MALL/TRIANGLE/HIGHWAY STRIP/PARK STRIP",
"4116070001","126-10","126-10","109 AVENUE","109 AVENUE","PS 121 & PLAYGROUND","PS 121 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4116230001","111-11","111-11","118 AVENUE","118 AVENUE","PS 100 & PLAYGROUND","PS 100 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4116380001","111-11","111-11","134 STREET","134 STREET","FREDERIC B. JUDGE MEM. PLGD","FREDERIC B. JUDGE MEM. PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"4116730001","130-02","130-02","115 AVENUE","115 AVENUE","PS 155 & PLAYGROUND","PS 155 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4116940027","130-01","130-01","ROCKAWAY BOULEVARD","ROCKAWAY BOULEVARD","PS 96 & PLAYGROUND","PS 96 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4117140100","121-10","121-10","ROCKAWAY BOULEVARD","ROCKAWAY BOULEVARD","IS 226 & PLAYGROUND","IS 226 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4118740001",,"","135 AVENUE","135 AVENUE","POLICE OFFICER EDWARD BYRNE PK","POLICE OFFICER EDWARD BYRNE PARK","PARKS","440","PARK",
"4118740048","13516","13516","134 STREET","134 STREET","POLICE OFFICER EDWARD BYRNE PK","POLICE OFFICER EDWARD BYRNE PARK","PARKS","442","COMMUNITY PARK",
"4118740050",,"","134 STREET","134 STREET","POLICE OFFICER EDWARD BYRNE PK","POLICE OFFICER EDWARD BYRNE PARK","PARKS","442","COMMUNITY PARK",
"4118820001","129-15","129-15","150 STREET","150 STREET","PS 124 & PLAYGROUND","PS 124 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4119720070","142-10","142-10","LINDEN STREET","LINDEN STREET","JHS 142 & PLAYGROUND","JHS 142 AND PLAYGROUND","EDUC","216","SPECIAL EDUCATION SCHOOL",
"4119820001",,"","116 AVENUE","116 AVENUE","DR CHARLES R. DREW MEMORIAL PK","DR CHARLES R. DREW MEMORIAL PARK","PARKS","432","PLAYING FIELD",
"4120190010","145-01","145-01","119 AVENUE","119 AVENUE","PS 123 & PLAYGROUND","PS 123 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4120380041",,"","143 AVENUE","143 AVENUE","OMEGA PSI PHI DCC PLAYLOT","OMEGA PSI PHI DCC PLAYGROUND","EDUC","431","PLAYGROUND",
"4120380044",,"","143 AVENUE","143 AVENUE","OMEGA PSI PHI DCC PLAYLOT","OMEGA PSI PHI DCC PLAYGROUND","EDUC","431","PLAYGROUND",
"4120510001","125-20","125-20","SUTPHIN BOULEVARD","SUTPHIN BOULEVARD","PS 223 & PLGD","PS 223 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4121040001","126-28","126-28","150 STREET","150 STREET","PS 45 & PLAYGROUND","PS 45 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4121230023",,"","133 AVENUE","133 AVENUE","133RD AVE","133RD AVENUE","DOT","880","ROAD/HIGHWAY",
"4122080005","118-35","118-35","153 STREET","153 STREET","FHA REPOSSESSED HSES GROUP 10","FHA REPOSSESSED HOUSES GROUP 10","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"4122610001","156-10","156-10","BAISLEY BOULEVARD","BAISLEY BOULEVARD","AUGUST MARTIN HS & ATH FIELD","AUGUST MARTIN HS AND ATH FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"4123060028",,"","159 STREET","159 STREET","SIDEWALK AT 159TH ST & 140TH","SIDEWALK AT 159TH ST AND 140TH","DOT","880","ROAD/HIGHWAY",
"4123350049","11601","11601","GUY R BREWER BOULEVARD","GUY R BREWER BOULEVARD","HS FOR LAW ENF. & PUB. SAFETY","HS FOR LAW ENF. AND PUB. SAFETY","EDUC","213","ACADEMIC HIGH SCHOOL",
"4123410014",,"","167 STREET","167 STREET","PLGD ADDITION TO PS 140","PLAYGROUND ADDITION TO PS 140","EDUC","431","PLAYGROUND",
"4123410031","0","","116 AVENUE","116 AVENUE","PS 140 & PLAYGROUND","PS 140 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"4123570041",,"","SMITH STREET","SMITH STREET","166TH ST & RR","166TH ST AND RR","DOT","880","ROAD/HIGHWAY",
"4123750062",,"","120 AVENUE","120 AVENUE","LOCUST MANOR CIVIC ASSOC GDN","LOCUST MANOR CIVIC ASSOC GARDEN","PARKS","472","COMMUNITY GARDEN",
"4123750220",,"","120 AVENUE","120 AVENUE","LOCUST MANOR CIVIC ASSOC GARD","LOCUST MANOR CIVIC ASSOC GARDEN","PARKS","472","COMMUNITY GARDEN",
"4124060020","17256","17256","BAISLEY BOULEVA","BAISLEY BOULEVA","ROY WILKINS-SOUTHERN QNS PARK","ROY WILKINS-SOUTHERN QUEENS PARK","PARKS","442","COMMUNITY PARK",
"4124060116",,"","116 AVENUE","116 AVENUE","ROY WILKINS SOUTHERN QNS.PARK","ROY WILKINS SOUTHERN QUEENS.PARK","PARKS","442","COMMUNITY PARK",
"4124060180","11705","11705","MERRICK BOULEVA","MERRICK BOULEVA","ROY WILKINS-SOUTHERN QNS PARK","ROY WILKINS-SOUTHERN QUEENS PARK","PARKS","442","COMMUNITY PARK",
"4124060181","0","","116 AVENUE","116 AVENUE","ROY WILKINS-SOUTHERN QNS. PARK","ROY WILKINS-SOUTHERN QUEENS. PARK","PARKS","442","COMMUNITY PARK",
"4124060182",,"","116 AVENUE","116 AVENUE","ROY WILKINS-SOUTHERN QNS. PARK","ROY WILKINS-SOUTHERN QUEENS. PARK","PARKS","442","COMMUNITY PARK",
"4124390025",,"","LINDEN BLVD","LINDEN BOULEVARD","PLGD FOR PS 36","PLAYGROUND FOR PS 36","EDUC","431","PLAYGROUND",
"4124950045","16702","16702","BAISLEY BOULEVARD","BAISLEY BOULEVARD","P.D. 113TH PCT. STATION HOUSE","P.D. 113TH PRECINCT STATION HOUSE","NYPD","510","POLICE STATION",
"4124950270","133-25","133-25","GUY BREWER BOULEVARD","GUY BREWER BOULEVARD","JHS 72 & PLAYGROUND","JHS 72 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"4124950270","133-25","133-25","GUY BREWER BOULEVARD","GUY BREWER BOULEVARD","JHS 72 & PLAYGROUND","JHS 72 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"4126720001","121-15","121-15","LUCAS STREET","LUCAS STREET","J. ROBINSON SCH (PS 15) & PLGD","J. ROBINSON SCH (PS 15) AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
