dcas_bbl,dcas_hnum,display_hnum,dcas_sname,sname_1b,parcel_name,display_name,agency,primary_use_code,primary_use_text,reviewed
3032320033,86,86,CEDAR STREET,CEDAR STREET,OLD 83 PCT. OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
3032320054,1299,1299,DE KALB AVENUE,DE KALB AVENUE,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1021,OUTDOOR PARKING - AGENCY VEHICLES,Y
3032450043,135,135,STOCKHOLM STREET,STOCKHOLM STREET,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
3032340004,185,185,CENTRAL AVENUE,CENTRAL AVENUE,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
3032450042,137,137,STOCKHOLM STREET,STOCKHOLM STREET,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
3032340003,187,187,CENTRAL AVENUE,CENTRAL AVENUE,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
3032320055,1297,1297,DE KALB AVENUE,DE KALB AVENUE,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
4120380044,,,143 AVENUE,143 AVENUE,OMEGA PSI PHI DCC PLAYLOT,OMEGA PSI PHI DCC PLAYGROUND,EDUC,431,PLAYGROUND,Y
4120380041,,,143 AVENUE,143 AVENUE,OMEGA PSI PHI DCC PLAYLOT,OMEGA PSI PHI DCC PLAYGROUND,EDUC,431,PLAYGROUND,Y
2049860081,4011,4011,MONTICELLO AVENUE,MONTICELLO AVENUE,P.S 68 & PLAYGROUND,P.S 68 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3063990026,1664-78,1664-78,BENSON AVENUE,BENSON AVENUE,P.S. 163 & PLAYGROUND (K163),P.S. 163 AND PLAYGROUND (K163),EDUC,211,ELEMENTARY SCHOOL,Y
3033580001,88-40,88-40,WOODBINE STREET,WOODBINE STREET,P.S. 299 & PLAYGROUND,P.S. 299 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1021070001,,,WEST 155 STREET,WEST  155 STREET,P.S.28 PLGRD/HIGHBRIDGE PARK,P.S.28 PLAYGROUND HIGHBRIDGE PARK,PARKS,431,PLAYGROUND,Y
2023590040,702,702,BROOK AVENUE,BROOK AVENUE,P/O SOUTH BRONX ATHL FIELD,P/O SOUTH BRONX ATHLETIC FIELD,EDUC,432,PLAYING FIELD,Y
3038050026,404-52,404-52,PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,PAL A&M SCHWARTZ ELC,PAL A AND M SCHWARTZ ELC,EDUC,751,DAY CARE CENTER,Y
4134300002,14909,14909,183 STREET,183 STREET,PARISI & SON CONSTRUCTION,PARISI AND SON CONSTRUCTION,EDC,1900,IN USE-TENANTED,Y
4134300002,14909,14909,183 STREET,183 STREET,PARISI & SON CONSTRUCTION,PARISI AND SON CONSTRUCTION,HPD,1420,NO USE-RESIDENTIAL STRUCTURE,Y
2029160031,,,WASHINGTON AVENUE,WASHINGTON AVENUE,PARK ADJACENT TO CROSS BX EXWY,PARK ADJACENT TO CROSS BRONX EXWY,PARKS,440,PARK,Y
2029160031,,,WASHINGTON AVENUE,WASHINGTON AVENUE,PARK ADJACENT TO CROSS BX EXWY,PARK ADJACENT TO CROSS BRONX EXWY,DOT,1090,OTHER OUTDOOR MAINTENANCE/STORAGE FACILITY,Y
4163500350,,,ROCKAWAY POINT,ROCKAWAY POINT BOULEVARD,PARK & STREET (BREEZY POINT),PARK AND STREET (BREEZY POINT),DCAS,1520,NO USE-VACANT LAND,Y
1017710059,120,120,EAST 123 STREET,EAST  123 STREET,PARK AVE E 122&123 ST HOUSES,PARK AVENUE E 122 AND 123 ST HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
1017710010,115,115,EAST 122 STREET,EAST  122 STREET,PARK AVE E.122&123 ST HOUSES,PARK AVENUE E.122 AND 123 ST HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
1017710065,116,116,EAST 123 STREET,EAST  123 STREET,PARK AVE. EAST 122 123 STREETS,PARK AVENUE EAST 122 123 STREETS,NYCHA,470,OPEN SPACE,Y
4115880080,,,CROSS BAY BOULE,CROSS BAY BOULE,PK STRIP ALONG SO CONDUIT AVE,PARK STRIP ALONG SO CONDUIT AVENUE,PARKS,420,MALL/TRIANGLE/HIGHWAY STRIP/PARK STRIP,Y
5000090017,,,RICHMOND TERRACE,RICHMOND TERRACE,PARKING - COURTS & HEALTH CTR,PARKING - COURTS AND HEALTH CTR,DCAS,1021,OUTDOOR PARKING - AGENCY VEHICLES,Y
2045420100,649,649,ARNOW AVENUE,ARNOW AVENUE,PARKSIDE HOUSES & SENIOR CENTR,PARKSIDE HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4108070040,,,99 AVENUE,99 AVENUE,PART OF HEMPSTEAD AVE ON RAMP,PART OF HEMPSTEAD AVENUE ON RAMP,DOT,880,ROAD/HIGHWAY,Y
5063780046,,,HOLDRIDGE AVE,HOLDRIDGE AVENUE,PART OF LOT BLUE HERON POND PK,PART OF LOT BLUE HERON POND PARK,DOT,1520,NO USE-VACANT LAND,Y
5063820045,,,HOLDRIDGE AVE,HOLDRIDGE AVENUE,PART OF LOT BLUE HERON POND PK,PART OF LOT BLUE HERON POND PARK,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
5063820045,,,HOLDRIDGE AVE,HOLDRIDGE AVENUE,PART OF LOT BLUE HERON POND PK,PART OF LOT BLUE HERON POND PARK,DOT,1520,NO USE-VACANT LAND,Y
5063780046,,,HOLDRIDGE AVE,HOLDRIDGE AVENUE,PART OF LOT BLUE HERON POND PK,PART OF LOT BLUE HERON POND PARK,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
3072680190,805,805,SURF AVENUE,SURF AVENUE,PEDESTRIAN RAMP-W 8 & SURF AVE,PEDESTRIAN RAMP-W 8 AND SURF AVENUE,PARKS,442,COMMUNITY PARK,Y
1007490070,346,346,WEST 26 STREET,WEST   26 STREET,PENN STATION SOUTH HSES PLGD,PENN STATION SOUTH HOUSES PLAYGROUND,PARKS,431,PLAYGROUND,Y
3043690001,875,875,PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,PENN-WORTMAN HOUSES & SENR CTR,PENN-WORTMAN HOUSES AND SENIOR CENTER,EDUC,211,ELEMENTARY SCHOOL,Y
3043690001,875,875,PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,PENN-WORTMAN HOUSES & SENR CTR,PENN-WORTMAN HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4008740052,21-02,21-02,24 DRIVE,24 DRIVE,PETER CHAPPETO MEMORIAL SQ PK,PETER CHAPPETO MEMORIAL SQ PARK,PARKS,420,MALL/TRIANGLE/HIGHWAY STRIP/PARK STRIP,Y
1000030002,,,PETER MINUIT PLAZA,PETER MINUIT PLAZA,PETER MINUIT PLAZA/BATTERY PK,PETER MINUIT PLAZA/BATTERY PARK,PARKS,440,PARK,Y
1000030003,,,WHITEHALL STREET,WHITEHALL STREET,PETER MINUIT PLAZA/BATTERY PK,PETER MINUIT PLAZA/BATTERY PARK,PARKS,440,PARK,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,DOT,932,INDOOR STORAGE - EQUIPMENT,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,SANIT,940,COMBINED MAINTENANCE/STORAGE FACILITY,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,PARKS,490,OTHER RECREATIONAL FACILITY,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,NYPD,1300,MISCELLANEOUS USE,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,FIRE,540,AMBULANCE STATION,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,DSBS,1500,NO USE,Y
4123410014,,,167 STREET,167 STREET,PLGD ADDITION TO PS 140,PLAYGROUND ADDITION TO PS 140,EDUC,431,PLAYGROUND,Y
4124390025,,,LINDEN BLVD,LINDEN BOULEVARD,PLGD FOR PS 36,PLAYGROUND FOR PS 36,EDUC,431,PLAYGROUND,Y
1018150002,342,342,PLEASANT AVENUE,PLEASANT AVENUE,PLEASANT VILLAGE COMMUNITY PK,PLEASANT VILLAGE COMMUNITY PARK,PARKS,440,PARK,Y
4118740050,,,134 STREET,134 STREET,POLICE OFFICER EDWARD BYRNE PK,POLICE OFFICER EDWARD BYRNE PARK,PARKS,442,COMMUNITY PARK,Y
4118740048,13516,13516,134 STREET,134 STREET,POLICE OFFICER EDWARD BYRNE PK,POLICE OFFICER EDWARD BYRNE PARK,PARKS,442,COMMUNITY PARK,Y
4118740001,,,135 AVENUE,135 AVENUE,POLICE OFFICER EDWARD BYRNE PK,POLICE OFFICER EDWARD BYRNE PARK,PARKS,440,PARK,Y
4067920099,,,KISSENA BOULEVA,KISSENA BOULEVA,POMONK HSES/PS 201 PLAYGROUND,POMONK HOUSES/PS 201 PLAYGROUND,EDUC,430,PLAYGROUND/SPORTS AREA,Y
4067920099,,,KISSENA BOULEVA,KISSENA BOULEVA,POMONK HSES/PS 201 PLAYGROUND,POMONK HOUSES/PS 201 PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
4067920030,65-10,65-10,PARSONS BOULEVARD,PARSONS BOULEVARD,POMONOK HOUSES & SENIOR CENTER,POMONOK HOUSES AND SENIOR CENTER,NYCHA,510,POLICE STATION,Y
4019350068,104-04,104-04,CORONA AVENUE,CORONA AVENUE,PRE-K CENTER @ CORONA AVE-QNS,PRE-K CENTER AT CORONA AVE-QUEENS,EDUC,217,EARLY CHILDHOOD CENTER,Y
4019350068,104-04,104-04,CORONA AVENUE,CORONA AVENUE,PRE-K CENTER @ CORONA AVE-QNS,PRE-K CENTER AT CORONA AVE-QUEENS,PARKS,431,PLAYGROUND,Y
3070740105,1507,1507,RIEGELMAN BOARDWALK,RIEGELMAN BOARDWALK,PROPOSED STREET & PARK,PROPOSED STREET AND PARK,DOT,880,ROAD/HIGHWAY,Y
3070740023,1519-23,1519-23,RIEGELMAN BDWALK W16,RIEGELMAN BDWALK WEST   16,PROPOSED STREET & PARK,PROPOSED STREET AND PARK,DOT,880,ROAD/HIGHWAY,Y
3070740105,1507,1507,RIEGELMAN BOARDWALK,RIEGELMAN BOARDWALK,PROPOSED STREET & PARK,PROPOSED STREET AND PARK,PARKS,440,PARK,Y
3070740023,1519-23,1519-23,RIEGELMAN BDWALK W16,RIEGELMAN BDWALK WEST   16,PROPOSED STREET & PARK,PROPOSED STREET AND PARK,PARKS,440,PARK,Y
2028770531,1793,1793,MONTGOMERY AVENUE,MONTGOMERY AVENUE,PROPOSED YW-YMCA PLAYLOT,PROPOSED YW-YMCA PLAYGROUND,EDUC,1500,NO USE,Y
2028770534,1801,1801,POPHAM AVENUE,POPHAM AVENUE,PROPOSED YW-YMCA PLAYLOT,PROPOSED YW-YMCA PLAYGROUND,EDUC,1500,NO USE,Y
3011170001,,,PROSPECT PARK WEST,PROSPECT PARK WEST,PROSPECT PARK/MANSION & PLGD,PROSPECT PARK/MANSION AND PLAYGROUND,PARKS,443,REGIONAL PARK,Y
3010000001,417-25,417-25,6 AVENUE,6 AVENUE,PS  39 & PLAYGROUND,PS  39 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2024110119,335,335,EAST  152 STREET,EAST  152 STREET,PS 1 & A.L. SMITH HS PLGD,PS 1 AND A.L. SMITH HS PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3007550022,309,309,47 STREET,47 STREET,PS 1 & MINISCHOOL & PLGD,PS 1 AND MINISCHOOL & PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3007550022,309,309,47 STREET,47 STREET,PS 1 & MINISCHOOL & PLGD,PS 1 AND MINISCHOOL & PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
1002790030,,,MADISON & CATHERINE STS,MADISON & CATHERINE STS,PS 1&PLAYGROUND (JOP),PS 1 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
1002790030,,,MADISON & CATHERINE STS,MADISON & CATHERINE STS,PS 1&PLAYGROUND (JOP),PS 1 AND PLAYGROUND (JOP),EDUC,430,PLAYGROUND/SPORTS AREA,Y
3008690001,511,511,7TH AVE,7 AVENUE,PS 10 & PLAYGROUND,PS 10 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4116230001,111-11,111-11,118 AVENUE,118 AVENUE,PS 100 & PLAYGROUND,PS 100 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2036410001,800,800,TAYLOR AVENUE,TAYLOR AVENUE,PS 100 & PLAYGROUND  (JOP),PS 100 AND PLAYGROUND  (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
2036410001,800,800,TAYLOR AVENUE,TAYLOR AVENUE,PS 100 & PLAYGROUND  (JOP),PS 100 AND PLAYGROUND  (JOP),PARKS,431,PLAYGROUND,Y
3068750032,2360,2360,BENSON AVENUE,BENSON AVENUE,PS 101 & PLAYGROUND,PS 101 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1016390001,111-13,111-13,EAST 111 STREET,EAST  111 STREET,PS 101 & PLAYGROUND,PS 101 AND PLAYGROUND,EDUC,431,PLAYGROUND,Y
1016390017,143,143,EAST 111 STREET,EAST  111 STREET,PS 101 & PLAYGROUND,PS 101 AND PLAYGROUND,EDUC,431,PLAYGROUND,Y
4028790031,55-24,55-24,VAN HORN STREET,VAN HORN STREET,PS 102 & MINI-SCHOOL,PS 102 AND MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
3058900001,211,211,72 STREET,72 STREET,PS 102 & PLAYGROUND,PS 102 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3060880001,9115,9115,5 AVENUE,5 AVENUE,PS 104 & PLAYGROUND,PS 104 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4156930001,25-11,25-11,MOTT AVENUE,MOTT AVENUE,PS 104 & PLAYGROUND (JOP),PS 104 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
4156930001,25-11,25-11,MOTT AVENUE,MOTT AVENUE,PS 104 & PLAYGROUND (JOP),PS 104 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3057020001,1031,1031,59 STREET,59 STREET,PS 105 & PLAYGROUND,PS 105 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2042880001,725,725,BRADY AVENUE,BRADY AVENUE,PS 105 & PLAYGROUND,PS 105 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4159740003,420,420,BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,PS 105 & PLAYGROUND.(JOP),PS 105 AND PLAYGROUND.(JOP),PARKS,431,PLAYGROUND,Y
4159740003,420,420,BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,PS 105 & PLAYGROUND.(JOP),PS 105 AND PLAYGROUND.(JOP),EDUC,211,ELEMENTARY SCHOOL,Y
4158610035,Jan-80,Jan-80,BEACH 35 STREET,BEACH   35 STREET,PS 106  MINI-SCHOOL & PLGD,PS 106  MINI-SCHOOL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3033770001,1314,1314,PUTNAM AVENUE,PUTNAM AVENUE,PS 106 & PLAYGROUND,PS 106 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2039470017,,,,,PS 106/JOP PLYGRND/COMFORT STA,PS 106/JOP PLAYGROUND COMFORT STATION,PARKS,431,PLAYGROUND,Y
2039470017,,,,,PS 106/JOP PLYGRND/COMFORT STA,PS 106/JOP PLAYGROUND COMFORT STATION,EDUC,430,PLAYGROUND/SPORTS AREA,Y
4054460018,167-02,167-02,45 AVENUE,45 AVENUE,PS 107 & PLAYGROUND,PS 107 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3011010001,1301,1301,8 AVENUE,8 AVENUE,PS 107 & PLAYGROUND,PS 107 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1016140021,1615,1615,MADISON AVENUE,MADISON AVENUE,PS 108 & PLAYGROUND,PS 108 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3039260045,200,200,LINWOOD STREET,LINWOOD STREET,PS 108 & PLAYGROUND,PS 108 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4114750011,108-10,108-10,109 AVENUE,109 AVENUE,PS 108 & PLAYGROUND,PS 108 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3019620010,431,431,WAVERLY AVENUE,WAVERLY AVENUE,PS 11 & PLAYGROUND,PS 11 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3019620010,431,431,WAVERLY AVENUE,WAVERLY AVENUE,PS 11 & PLAYGROUND,PS 11 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3026880042,124,124,MONITOR STREET,MONITOR STREET,PS 110 & PLAYGROUND,PS 110 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2049160001,3740,3740,BAYCHESTER AVENUE,BAYCHESTER AVENUE,PS 111 & PLAYGROUND,PS 111 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1010620003,440,440,WEST 53 STREET,WEST   53 STREET,PS 111 & PLAYGROUND,PS 111 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4003440001,25-05,25-05,37 AVENUE,37 AVENUE,PS 112  PLGD & DISTRICT OFFICE,PS 112  PLAYGROUND AND DISTRICT OFFICE,PARKS,431,PLAYGROUND,Y
4003440001,25-05,25-05,37 AVENUE,37 AVENUE,PS 112  PLGD & DISTRICT OFFICE,PS 112  PLAYGROUND AND DISTRICT OFFICE,EDUC,211,ELEMENTARY SCHOOL,Y
1018160001,535,535,EAST 119 STREET,EAST  119 STREET,PS 112 (TANDEM PS 206) & PLGD,PS 112 (TANDEM PS 206) AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3061800001,7115,7115,15 AVENUE,15 AVENUE,PS 112 & PLAYGROUND,PS 112 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3081600002,0,,GLENWOOD ROAD,GLENWOOD ROAD,PS 114  & PLAYGROUND,PS 114  AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3081600002,0,,GLENWOOD ROAD,GLENWOOD ROAD,PS 114  & PLAYGROUND,PS 114  AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
4162570001,,,BEACH 134 STREET,BEACH  134 STREET,PS 114 & PLAYGROUND,PS 114 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3081600022,1077,1077,REMSEN AVENUE,REMSEN AVENUE,PS 114 & PLAYGROUND,PS 114 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3082560001,9133,9133,AVENUE M,AVENUE M,PS 115 & PLAYGROUND,PS 115 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4087170001,80-51,80-51,261 STREET,261 STREET,PS 115 & PLAYGROUND (JOP),PS 115 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
4087170001,80-51,80-51,261 STREET,261 STREET,PS 115 & PLAYGROUND (JOP),PS 115 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
4102500001,107-25,107-25,WREN PLACE,WREN PLACE,PS 116 & PLAYGROUND,PS 116 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4097230150,84-15,84-15,143 STREET,143 STREET,PS 117 & PLAYGROUND,PS 117 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4109260050,190-20,190-20,109 ROAD,109 ROAD,PS 118 & PLAYGROUND,PS 118 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3077860001,3829,3829,AVENUE K,AVENUE K,PS 119 & PLAYGROUND,PS 119 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2037890021,1075,1075,PUGSLEY AVENUE,PUGSLEY AVENUE,PS 119 & PLAYGROUND (JOP),PS 119 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
2037890021,1075,1075,PUGSLEY AVENUE,PUGSLEY AVENUE,PS 119 & PLAYGROUND (JOP),PS 119 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
4063730001,58-15,58-15,136 STREET,136 STREET,PS 120 & PLAYGROUND,PS 120 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3031370026,18,18,BEAVER STREET,BEAVER STREET,PS 120 & PLAYGROUND (JOP),PS 120 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3031370026,18,18,BEAVER STREET,BEAVER STREET,PS 120 & PLAYGROUND (JOP),PS 120 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
2045260001,2750,2750,THROOP AVENUE,THROOP AVENUE,PS 121 & PLAYGROUND,PS 121 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2045260001,2750,2750,THROOP AVENUE,THROOP AVENUE,PS 121 & PLAYGROUND,PS 121 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
4116070001,126-10,126-10,109 AVENUE,109 AVENUE,PS 121 & PLAYGROUND,PS 121 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3054951101,5301,5301,53 STREET,53 STREET,PS 121 & PLAYGROUND,PS 121 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3032100001,100,100,IRVING AVENUE,IRVING AVENUE,PS 123 & PLAYGROUND,PS 123 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4120190010,145-01,145-01,119 AVENUE,119 AVENUE,PS 123 & PLAYGROUND,PS 123 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3010340001,515,515,4 AVENUE,4 AVENUE,PS 124 & PLAYGROUND,PS 124 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4118820001,129-15,129-15,150 STREET,150 STREET,PS 124 & PLAYGROUND,PS 124 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1001110160,80,80,CATHERINE STREET,CATHERINE STREET,PS 126 & ALFRED E. SMITH PARK,PS 126 AND ALFRED E. SMITH PARK,PARKS,440,PARK,Y
1001110160,80,80,CATHERINE STREET,CATHERINE STREET,PS 126 & ALFRED E. SMITH PARK,PS 126 AND ALFRED E. SMITH PARK,EDUC,211,ELEMENTARY SCHOOL,Y
3059730001,7805,7805,7 AVENUE,7 AVENUE,PS 127 & PLAYGROUND,PS 127 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4011090016,9801,9801,25 AVENUE,25 AVENUE,PS 127 & PLYGD (JOP),PS 127 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
4011090016,9801,9801,25 AVENUE,25 AVENUE,PS 127 & PLYGD (JOP),PS 127 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
3063290032,2075,2075,84 STREET,84 STREET,PS 128 & PLAYGROUND,PS 128 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2031090001,2050,2050,PROSPECT AVENUE,PROSPECT AVENUE,PS 129 & PS 234,PS 129 AND PS 234,EDUC,211,ELEMENTARY SCHOOL,Y
2031090001,2050,2050,PROSPECT AVENUE,PROSPECT AVENUE,PS 129 & PS 234,PS 129 AND PS 234,PARKS,460,SPECIAL RECREATIONAL FACILITY - OUTDOOR,Y
4019010040,5501,5501,94 STREET,94 STREET,PS 13 & MINI-SCHOOL,PS 13 AND MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
3038230001,557,557,PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,PS 13 & PLAYGROUND,PS 13 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3053190001,70,70,OCEAN PARKWAY,OCEAN PARKWAY,PS 130 & PLAYGROUND,PS 130 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1002360006,145,145,BAXTER STREET,BAXTER STREET,PS 130 & PLAYGROUND,PS 130 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3056030001,4305,4305,FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,PS 131 & PLAYGROUND,PS 131 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4098750001,83-02,83-02,172 STREET,172 STREET,PS 131 & PLAYGROUND,PS 131 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3027590001,320,320,MANHATTAN AVENUE,MANHATTAN AVENUE,PS 132 & PLAYGROUND,PS 132 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4129270028,218-02,218-02,132 AVENUE,132 AVENUE,PS 132 & PLAYGROUND,PS 132 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2023900001,1245,1245,WASHINGTON AVENUE,WASHINGTON AVENUE,PS 132 & PLAYGROUND (JOP),PS 132 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
2023900001,1245,1245,WASHINGTON AVENUE,WASHINGTON AVENUE,PS 132 & PLAYGROUND (JOP),PS 132 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
4086160001,248-05,248-05,86 AVENUE,86 AVENUE,PS 133 & PLAYGROUND (JOP),PS 133 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
4086160001,248-05,248-05,86 AVENUE,86 AVENUE,PS 133 & PLAYGROUND (JOP),PS 133 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
4109060001,,,109 AVENUE & 203 STREET,203 STREET,PS 134 & MINI-SCHOOL (TRK4),PS 134 AND MINI-SCHOOL (TRK4),EDUC,200,EDUCATIONAL FACILITY,Y
2029650082,1330,1330,BRISTOW STREET,BRISTOW STREET,PS 134 & MINISCHOOL,PS 134 AND MINISCHOOL,EDUC,200,EDUCATIONAL FACILITY,Y
1002880001,293,293,EAST BROADWAY,EAST BROADWAY,PS 134 & PLAYGROUND (JOP),PS 134 AND PLAYGROUND (JOP),EDUC,430,PLAYGROUND/SPORTS AREA,Y
